id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type	DOI_AOU	DOI	PMID	AOU	PUBMED	PMID_PUBMED	MERGED_BY_PMID	MERGED_BY_DOI	DATA_PUBMED
unige:151644	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1038/s41423-020-00596-2	10.1038/S41423-020-00596-2	33318627	1	1	33318627	1	0	0
unige:151645	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/fimmu.2021.656010	10.3389/FIMMU.2021.656010	33679814	1	1	33679814	1	0	1
unige:151645	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/fimmu.2021.656010	10.3389/FIMMU.2021.656010	33679814	1	1	33679814	0	1	1
unige:151652	2021	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	Article scientifique	10.1038/s41467-021-22764-2	10.1038/S41467-021-22764-2	33953160	1	1	33953160	1	0	0
unige:151652	2021	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	Article scientifique	10.1038/s41467-021-22764-2	10.1038/S41467-021-22764-2	33953160	1	1	33953160	0	1	0
unige:151655	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1515/jpm-2020-0574	10.1515/JPM-2020-0574	33554556	1	1	33554556	1	0	0
unige:151655	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1515/jpm-2020-0574	10.1515/JPM-2020-0574	33554556	1	1	33554556	0	1	0
unige:151686	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/jcm9082535	10.3390/JCM9082535	32781513	1	1	32781513	0	1	0
unige:151686	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/jcm9082535	10.3390/JCM9082535	32781513	1	1	32781513	1	0	0
unige:151687	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12883-020-01820-2	10.1186/S12883-020-01820-2	32532249	1	1	32532249	0	1	1
unige:151687	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12883-020-01820-2	10.1186/S12883-020-01820-2	32532249	1	1	32532249	1	0	1
unige:151693	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/vaccines9050454	10.3390/VACCINES9050454	34064410	1	1	34064410	1	0	0
unige:151693	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/vaccines9050454	10.3390/VACCINES9050454	34064410	1	1	34064410	0	1	0
unige:151695	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/brain/awab127	10.1093/BRAIN/AWAB127	33757118	1	1	33757118	1	0	1
unige:151695	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/brain/awab127	10.1093/BRAIN/AWAB127	33757118	1	1	33757118	0	1	1
unige:151696	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/microorganisms9030564	10.3390/MICROORGANISMS9030564	33803310	1	1	33803310	1	0	1
unige:151696	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/microorganisms9030564	10.3390/MICROORGANISMS9030564	33803310	1	1	33803310	0	1	1
unige:151700	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1084/jem.20201290	10.1084/JEM.20201290	33661276	1	1	33661276	1	0	1
unige:151700	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1084/jem.20201290	10.1084/JEM.20201290	33661276	1	1	33661276	0	1	1
unige:151708	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/infdis/jiz152	10.1093/INFDIS/JIZ152	31314899	1	1	31314899	0	1	0
unige:151708	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/infdis/jiz152	10.1093/INFDIS/JIZ152	31314899	1	1	31314899	1	0	0
unige:151709	2020	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique	10.2807/1560-7917.ES.2020.25.15.2000125	10.2807/1560-7917.ES.2020.25.15.2000125	32317050	1	1	32317050	1	0	0
unige:151709	2020	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique	10.2807/1560-7917.ES.2020.25.15.2000125	10.2807/1560-7917.ES.2020.25.15.2000125	32317050	1	1	32317050	0	1	0
unige:151710	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1017/S0950268821000807	10.1017/S0950268821000807	33849676	1	1	33849676	1	0	1
unige:151710	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1017/S0950268821000807	10.1017/S0950268821000807	33849676	1	1	33849676	0	1	1
unige:151711	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm-20-4243	10.21037/ATM-20-4243	33313088	1	1	33313088	1	0	0
unige:151711	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm-20-4243	10.21037/ATM-20-4243	33313088	1	1	33313088	0	1	0
unige:151712	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm-20-3192	10.21037/ATM-20-3192	32566560	1	1	32566560	0	1	0
unige:151712	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm-20-3192	10.21037/ATM-20-3192	32566560	1	1	32566560	1	0	0
unige:151714	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1371/journal.pone.0245457	10.1371/JOURNAL.PONE.0245457	33630890	1	1	33630890	1	0	1
unige:151714	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1371/journal.pone.0245457	10.1371/JOURNAL.PONE.0245457	33630890	1	1	33630890	0	1	1
unige:151722	2020	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1200/JCO.20.00265	10.1200/JCO.20.00265	32479188	1	1	32479188	0	1	0
unige:151722	2020	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1200/JCO.20.00265	10.1200/JCO.20.00265	32479188	1	1	32479188	1	0	0
unige:151736	2020	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique	10.3389/fmed.2020.00105	10.3389/FMED.2020.00105	32309284	1	1	32309284	1	0	1
unige:151736	2020	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique	10.3389/fmed.2020.00105	10.3389/FMED.2020.00105	32309284	1	1	32309284	0	1	1
unige:151745	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/fmed.2020.556218	10.3389/FMED.2020.556218	33262990	1	1	33262990	0	1	0
unige:151745	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3389/fmed.2020.556218	10.3389/FMED.2020.556218	33262990	1	1	33262990	1	0	0
unige:151750	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm-20-3754	10.21037/ATM-20-3754	32566554	1	1	32566554	1	0	0
unige:151750	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm-20-3754	10.21037/ATM-20-3754	32566554	1	1	32566554	0	1	0
unige:151753	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm.2020.03.130	10.21037/ATM.2020.03.130	32395544	1	1	32395544	1	0	0
unige:151753	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.21037/atm.2020.03.130	10.21037/ATM.2020.03.130	32395544	1	1	32395544	0	1	0
unige:151755	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.3389/frai.2021.582110	10.3389/FRAI.2021.582110	33959704	1	1	33959704	1	0	1
unige:151755	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.3389/frai.2021.582110	10.3389/FRAI.2021.582110	33959704	1	1	33959704	0	1	1
unige:151769	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/s40520-020-01726-6	10.1007/S40520-020-01726-6	33063292	1	1	33063292	1	0	0
unige:151769	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1007/s40520-020-01726-6	10.1007/S40520-020-01726-6	33063292	1	1	33063292	0	1	0
unige:151775	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12883-020-01705-4	10.1186/S12883-020-01705-4	32290815	1	1	32290815	0	1	1
unige:151775	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12883-020-01705-4	10.1186/S12883-020-01705-4	32290815	1	1	32290815	1	0	1
unige:151780	2021	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	Article scientifique	10.1038/s41467-021-21109-3	10.1038/S41467-021-21109-3	33579927	1	1	33579927	1	0	1
unige:151780	2021	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	Article scientifique	10.1038/s41467-021-21109-3	10.1038/S41467-021-21109-3	33579927	1	1	33579927	0	1	1
unige:151787	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.jaci.2019.10.021	10.1016/J.JACI.2019.10.021	31678426	1	1	31678426	1	0	0
unige:151787	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.jaci.2019.10.021	10.1016/J.JACI.2019.10.021	31678426	1	1	31678426	0	1	0
unige:151806	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1055/s-0039-3400299	10.1055/S-0039-3400299	31858519	1	1	31858519	1	0	0
unige:151806	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1055/s-0039-3400299	10.1055/S-0039-3400299	31858519	1	1	31858519	0	1	0
unige:151810	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1016/j.zemedi.2021.01.006	10.1016/J.ZEMEDI.2021.01.006	33593642	1	1	33593642	1	0	1
unige:151810	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1016/j.zemedi.2021.01.006	10.1016/J.ZEMEDI.2021.01.006	33593642	1	1	33593642	0	1	1
unige:151814	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1016/j.ejmp.2021.03.008	10.1016/J.EJMP.2021.03.008	33765602	1	1	33765602	0	1	1
unige:151814	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1016/j.ejmp.2021.03.008	10.1016/J.EJMP.2021.03.008	33765602	1	1	33765602	1	0	1
unige:151826	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.xcrm.2021.100256	10.1016/J.XCRM.2021.100256	33948583	1	1	33948583	1	0	1
unige:151826	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.xcrm.2021.100256	10.1016/J.XCRM.2021.100256	33948583	1	1	33948583	0	1	1
unige:151833	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12904-021-00761-y	10.1186/S12904-021-00761-Y	33990204	1	1	33990204	1	0	1
unige:151833	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s12904-021-00761-y	10.1186/S12904-021-00761-Y	33990204	1	1	33990204	0	1	1
unige:151836	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/s21030975	10.3390/S21030975	33540506	1	1	33540506	1	0	1
unige:151836	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.3390/s21030975	10.3390/S21030975	33540506	1	1	33540506	0	1	1
unige:151838	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/IJG.0000000000001703	10.1097/IJG.0000000000001703	33955943	1	1	33955943	1	0	0
unige:151838	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1097/IJG.0000000000001703	10.1097/IJG.0000000000001703	33955943	1	1	33955943	0	1	0
unige:151844	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.2186/jpr.JPR_D_20_00008	10.2186/JPR.JPR_D_20_00008	33762503	1	1	33762503	0	1	1
unige:151844	2021	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	10.2186/jpr.JPR_D_20_00008	10.2186/JPR.JPR_D_20_00008	33762503	1	1	33762503	1	0	1
unige:151849	2020	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.18632/aging.104182	10.18632/AGING.104182	33126224	1	1	33126224	1	0	0
unige:151849	2020	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.18632/aging.104182	10.18632/AGING.104182	33126224	1	1	33126224	0	1	0
unige:151957	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.4414/smw.2021.20399	10.4414/SMW.2021.20399	33516161	1	1	33516161	1	0	1
unige:151957	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.4414/smw.2021.20399	10.4414/SMW.2021.20399	33516161	1	1	33516161	0	1	1
unige:151958	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1093/cid/ciaa1702	10.1093/CID/CIAA1702	33161427	1	1	33161427	1	0	0
unige:151958	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1093/cid/ciaa1702	10.1093/CID/CIAA1702	33161427	1	1	33161427	0	1	0
unige:151959	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1021/acsami.1c05049	10.1021/ACSAMI.1C05049	33974394	1	1	33974394	0	1	1
unige:151959	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1021/acsami.1c05049	10.1021/ACSAMI.1C05049	33974394	1	1	33974394	1	0	1
unige:151970	2022	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1093/cvr/cvab165	10.1093/CVR/CVAB165	33974072	1	1	33974072	1	0	1
unige:151970	2022	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1093/cvr/cvab165	10.1093/CVR/CVAB165	33974072	1	1	33974072	0	1	1
unige:151973	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s40249-021-00854-z	10.1186/S40249-021-00854-Z	33975626	1	1	33975626	1	0	1
unige:151973	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1186/s40249-021-00854-z	10.1186/S40249-021-00854-Z	33975626	1	1	33975626	0	1	1
unige:152240	2020	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique	10.3389/fpsyt.2020.552037	10.3389/FPSYT.2020.552037	33312132	1	1	33312132	1	0	1
unige:152240	2020	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique	10.3389/fpsyt.2020.552037	10.3389/FPSYT.2020.552037	33312132	1	1	33312132	0	1	1
unige:152241	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/bmjopen-2019-034296	10.1136/BMJOPEN-2019-034296	32209627	1	1	32209627	0	1	0
unige:152241	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1136/bmjopen-2019-034296	10.1136/BMJOPEN-2019-034296	32209627	1	1	32209627	1	0	0
unige:152242	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.jcrc.2021.02.003	10.1016/J.JCRC.2021.02.003	33618282	1	1	33618282	1	0	1
unige:152242	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.jcrc.2021.02.003	10.1016/J.JCRC.2021.02.003	33618282	1	1	33618282	0	1	1
unige:152243	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.scog.2020.100174	10.1016/J.SCOG.2020.100174	32154124	1	1	32154124	1	0	0
unige:152243	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.scog.2020.100174	10.1016/J.SCOG.2020.100174	32154124	1	1	32154124	0	1	0
unige:152250	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/gerona/glab039	10.1093/GERONA/GLAB039	33539505	1	1	33539505	0	1	1
unige:152250	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/gerona/glab039	10.1093/GERONA/GLAB039	33539505	1	1	33539505	1	0	1
unige:152251	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.jamda.2019.08.012	10.1016/J.JAMDA.2019.08.012	31590921	1	1	31590921	1	0	0
unige:152251	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1016/j.jamda.2019.08.012	10.1016/J.JAMDA.2019.08.012	31590921	1	1	31590921	0	1	0
unige:152292	2021	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ijcp.14187	10.1111/IJCP.14187	33783098	1	1	33783098	1	0	1
unige:152292	2021	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.1111/ijcp.14187	10.1111/IJCP.14187	33783098	1	1	33783098	0	1	1
unige:152326	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1007/s11739-020-02284-5	10.1007/S11739-020-02284-5	32034674	1	1	32034674	1	0	0
unige:152326	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique	10.1007/s11739-020-02284-5	10.1007/S11739-020-02284-5	32034674	1	1	32034674	0	1	0
unige:152332	2021	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.1080/15265161.2021.1915416	10.1080/15265161.2021.1915416	34036889	1	1	34036889	0	1	1
unige:152332	2021	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	10.1080/15265161.2021.1915416	10.1080/15265161.2021.1915416	34036889	1	1	34036889	1	0	1
unige:152333	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/neuros/nyz211	10.1093/NEUROS/NYZ211	31232427	1	1	31232427	0	1	0
unige:152333	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1093/neuros/nyz211	10.1093/NEUROS/NYZ211	31232427	1	1	31232427	1	0	0
unige:152340	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.3389/fmicb.2021.586886	10.3389/FMICB.2021.586886	34017314	1	1	34017314	1	0	0
unige:152340	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.3389/fmicb.2021.586886	10.3389/FMICB.2021.586886	34017314	1	1	34017314	0	1	0
unige:152351	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1016/j.ejmech.2021.113562	10.1016/J.EJMECH.2021.113562	34116325	1	1	34116325	1	0	0
unige:152351	2021	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1016/j.ejmech.2021.113562	10.1016/J.EJMECH.2021.113562	34116325	1	1	34116325	0	1	0
unige:152352	2021	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique	10.1038/s42003-021-02258-z	10.1038/S42003-021-02258-Z	34112916	1	1	34112916	1	0	0
unige:152352	2021	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique	10.1038/s42003-021-02258-z	10.1038/S42003-021-02258-Z	34112916	1	1	34112916	0	1	0
unige:152547	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1038/s41598-021-91685-3	10.1038/S41598-021-91685-3	34127693	1	1	34127693	1	0	0
unige:152547	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique	10.1038/s41598-021-91685-3	10.1038/S41598-021-91685-3	34127693	1	1	34127693	0	1	0
unige:152585	2021	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1146/annurev-arplant-050718-095946	10.1146/ANNUREV-ARPLANT-050718-095946	33636992	1	1	33636992	0	1	1
unige:152585	2021	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1146/annurev-arplant-050718-095946	10.1146/ANNUREV-ARPLANT-050718-095946	33636992	1	1	33636992	1	0	1
unige:152593	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1159/000511791	10.1159/000511791	32971521	1	1	32971521	1	0	1
unige:152593	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.1159/000511791	10.1159/000511791	32971521	1	1	32971521	0	1	1
unige:152597	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.2471/BLT.19.250068	10.2471/BLT.19.250068	33716343	1	1	33716343	1	0	0
unige:152597	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	10.2471/BLT.19.250068	10.2471/BLT.19.250068	33716343	1	1	33716343	0	1	0
unige:152609	2021	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique	10.1084/jem.20201776	10.1084/JEM.20201776	33861848	1	1	33861848	1	0	1
unige:152609	2021	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique	10.1084/jem.20201776	10.1084/JEM.20201776	33861848	1	1	33861848	0	1	1
unige:152610	2021	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1158/2326-6066.CIR-20-0784	10.1158/2326-6066.CIR-20-0784	33952631	1	1	33952631	0	1	1
unige:152610	2021	1	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique	10.1158/2326-6066.CIR-20-0784	10.1158/2326-6066.CIR-20-0784	33952631	1	1	33952631	1	0	1
unige:152619	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.1038/s42003-021-02273-0	10.1038/S42003-021-02273-0	34145386	1	1	34145386	0	1	0
