url_openalex	primary_location_id	primary_location_display_name	primary_location_issn_l	primary_location_is_oa	primary_location_version	primary_location_license	is_oa	oa_status	oa_url	doi_openalex	pmid_openalex	date_openalex	type	is_retracted	biblio_issue	biblio_first_page	biblio_volume	biblio_last_page	PMID	DOI	ID_OPENALEX	OPENALEX
https://openalex.org/W2897501578	https://openalex.org/S103428141	International journal of obesity	0307-0565	True	publishedVersion	cc-by	True	hybrid	https://www.nature.com/articles/s41366-018-0230-y.pdf	https://doi.org/10.1038/s41366-018-0230-y	https://pubmed.ncbi.nlm.nih.gov/30940916	2018	article	False	11	1823	42	1833	30940916	10.1038/S41366-018-0230-Y	W2897501578	1
https://openalex.org/W4210435091	https://openalex.org/S103428141	International journal of obesity	0307-0565	True	publishedVersion	cc-by	True	hybrid	https://www.nature.com/articles/s41366-019-0358-4.pdf	https://doi.org/10.1038/s41366-019-0358-4	https://pubmed.ncbi.nlm.nih.gov/30940916	2019	article	False	8	1653	43	1653	30940916	10.1038/S41366-019-0358-4	W4210435091	1
https://openalex.org/W2945885114	https://openalex.org/S109512841	Trials	1745-6215	True	publishedVersion	cc-by	True	gold	https://trialsjournal.biomedcentral.com/track/pdf/10.1186/s13063-019-3371-y	https://doi.org/10.1186/s13063-019-3371-y	https://pubmed.ncbi.nlm.nih.gov/31068212	2019	article	False	1		20		31068212	10.1186/S13063-019-3371-Y	W2945885114	1
https://openalex.org/W2945860019	https://openalex.org/S109512841	Trials	1745-6215	True	publishedVersion	cc-by	True	gold	https://trialsjournal.biomedcentral.com/track/pdf/10.1186/s13063-019-3208-8	https://doi.org/10.1186/s13063-019-3208-8	https://pubmed.ncbi.nlm.nih.gov/31068212	2019	article	False	1		20		31068212	10.1186/S13063-019-3208-8	W2945860019	1
https://openalex.org/W2941996037	https://openalex.org/S4210178590	Acta neurochirurgica	0001-6268	False			False	closed		https://doi.org/10.1007/s00701-019-03894-5	https://pubmed.ncbi.nlm.nih.gov/31102005	2019	article	False	7	1325	161	1334	31102005	10.1007/S00701-019-03894-5	W2941996037	1
https://openalex.org/W4234368803	https://openalex.org/S4210178590	Acta neurochirurgica	0001-6268	True	publishedVersion		True	bronze	https://link.springer.com/content/pdf/10.1007/s00701-019-03949-7.pdf	https://doi.org/10.1007/s00701-019-03949-7	https://pubmed.ncbi.nlm.nih.gov/31102005	2019	article	False	7	1335	161	1336	31102005	10.1007/S00701-019-03949-7	W4234368803	1
https://openalex.org/W2954874239	https://openalex.org/S94052278	European physical journal. C, Particles and fields	1434-6044	True	publishedVersion	cc-by	True	gold	https://link.springer.com/content/pdf/10.1140/epjc/s10052-018-6520-7.pdf	https://doi.org/10.1140/epjc/s10052-018-6520-7	https://pubmed.ncbi.nlm.nih.gov/31187788	2019	erratum	False	1		79		31187788	10.1140/EPJC/S10052-018-6520-7	W2954874239	1
https://openalex.org/W2575452238	https://openalex.org/S94052278	European physical journal. C, Particles and fields	1434-6044	True	publishedVersion	cc-by	True	gold	https://link.springer.com/content/pdf/10.1140%2Fepjc%2Fs10052-017-4819-4.pdf	https://doi.org/10.1140/epjc/s10052-017-4819-4	https://pubmed.ncbi.nlm.nih.gov/31187788	2017	article	False	4		77		31187788	10.1140/EPJC/S10052-017-4819-4	W2575452238	1
https://openalex.org/W4205950755	https://openalex.org/S2764736061	Journal of pediatric intensive care	2146-4626	False			True	green	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6687445	https://doi.org/10.1055/s-0039-1692969	https://pubmed.ncbi.nlm.nih.gov/31404921	2019	article	False	03	193	08	194	31404921	10.1055/S-0039-1692969	W4205950755	1
https://openalex.org/W2851926596	https://openalex.org/S2764736061	Journal of pediatric intensive care	2146-4626	False			True	green	https://europepmc.org/articles/pmc6517051?pdf=render	https://doi.org/10.1055/s-0038-1667012	https://pubmed.ncbi.nlm.nih.gov/31404921	2018	article	False	02	057	08	063	31404921	10.1055/S-0038-1667012	W2851926596	1
https://openalex.org/W4244782874	https://openalex.org/S149215848	Neurosurgical focus	1092-0684	True	publishedVersion		True	gold	https://thejns.org/downloadpdf/journals/neurosurg-focus/47/4/article-pE21.pdf	https://doi.org/10.3171/2019.8.focus19130a	https://pubmed.ncbi.nlm.nih.gov/31574476	2019	erratum	False	4	E21	47	E21	31574476	10.3171/2019.8.FOCUS19130A	W4244782874	1
https://openalex.org/W2954123464	https://openalex.org/S149215848	Neurosurgical focus	1092-0684	True	publishedVersion		True	gold	https://thejns.org/downloadpdf/journals/neurosurg-focus/47/1/article-pE9.pdf	https://doi.org/10.3171/2019.4.focus19130	https://pubmed.ncbi.nlm.nih.gov/31574476	2019	article	False	1	E9	47	E9	31574476	10.3171/2019.4.FOCUS19130	W2954123464	1
https://openalex.org/W2888881959	https://openalex.org/S65504228	Photochemical & photobiological sciences	1474-905X	True	publishedVersion		True	bronze	https://link.springer.com/content/pdf/10.1039/c8pp00317c.pdf	https://doi.org/10.1039/c8pp00317c	https://pubmed.ncbi.nlm.nih.gov/31642463	2018	article	False	11	1728	17	1738	31642463	10.1039/C8PP00317C	W2888881959	1
https://openalex.org/W4234345383	https://openalex.org/S65504228	Photochemical & photobiological sciences	1474-905X	True	publishedVersion	cc-by-nc	True	hybrid	https://link.springer.com/content/pdf/10.1039/c9pp90052g.pdf	https://doi.org/10.1039/c9pp90052g	https://pubmed.ncbi.nlm.nih.gov/31642463	2019	article	False	11	2814	18	2814	31642463	10.1039/C9PP90052G	W4234345383	1
https://openalex.org/W4237994791	https://openalex.org/S65504228	Photochemical & photobiological sciences	1474-905X	True	publishedVersion	cc-by-nc	True	hybrid	https://link.springer.com/content/pdf/10.1039/c9pp90053e.pdf	https://doi.org/10.1039/c9pp90053e	https://pubmed.ncbi.nlm.nih.gov/31642833	2019	article	False	11	2815	18	2815	31642833	10.1039/C9PP90053E	W4237994791	1
https://openalex.org/W2888830563	https://openalex.org/S65504228	Photochemical & photobiological sciences	1474-905X	True	publishedVersion		True	bronze	https://link.springer.com/content/pdf/10.1039/c8pp00318a.pdf	https://doi.org/10.1039/c8pp00318a	https://pubmed.ncbi.nlm.nih.gov/31642833	2018	article	False	11	1739	17	1748	31642833	10.1039/C8PP00318A	W2888830563	1
https://openalex.org/W4288026927	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/31692626	2019	article	False	5	388	72	402	31692626		W4288026927	1
https://openalex.org/W2981476995	https://openalex.org/S193771521	Canadian Journal of Hospital Pharmacy/The Canadian journal of hospital pharmacy	0008-4123	True	publishedVersion		True	bronze	https://www.cjhp-online.ca/index.php/cjhp/article/download/2933/4031	https://doi.org/10.4212/cjhp.v72i5.2933	https://pubmed.ncbi.nlm.nih.gov/31692626	2019	article	False	5		72		31692626	10.4212/CJHP.V72I5.2933	W2981476995	1
https://openalex.org/W2981811711	https://openalex.org/S2596394214	Frontiers in oncology	2234-943X	True	publishedVersion	cc-by	True	gold	https://www.frontiersin.org/articles/10.3389/fonc.2019.01127/pdf	https://doi.org/10.3389/fonc.2019.01127	https://pubmed.ncbi.nlm.nih.gov/31709188	2019	review	False			9		31709188	10.3389/FONC.2019.01127	W2981811711	1
https://openalex.org/W4235217776	https://openalex.org/S2596394214	Frontiers in oncology	2234-943X	True	publishedVersion	cc-by	True	gold	https://www.frontiersin.org/articles/10.3389/fonc.2019.01128/pdf	https://doi.org/10.3389/fonc.2019.01128	https://pubmed.ncbi.nlm.nih.gov/31709188	2019	review	False			9		31709188	10.3389/FONC.2019.01128	W4235217776	1
https://openalex.org/W2954412522	https://openalex.org/S151413946	Archives of osteoporosis	1862-3522	False			False	closed		https://doi.org/10.1007/s11657-019-0625-y	https://pubmed.ncbi.nlm.nih.gov/31728767	2019	article	False	1		14		31728767	10.1007/S11657-019-0625-Y	W2954412522	1
https://openalex.org/W4233912873	https://openalex.org/S151413946	Archives of osteoporosis	1862-3522	True	publishedVersion		True	bronze	https://link.springer.com/content/pdf/10.1007/s11657-019-0636-8.pdf	https://doi.org/10.1007/s11657-019-0636-8	https://pubmed.ncbi.nlm.nih.gov/31728767	2019	article	False	1		14		31728767	10.1007/S11657-019-0636-8	W4233912873	1
https://openalex.org/W2738863535	https://openalex.org/S35439863	BMC musculoskeletal disorders	1471-2474	True	publishedVersion	cc-by	True	gold	https://doi.org/10.1186/s12891-017-1680-4	https://doi.org/10.1186/s12891-017-1680-4	https://pubmed.ncbi.nlm.nih.gov/31931775	2017	article	False	1		18		31931775	10.1186/S12891-017-1680-4	W2738863535	1
https://openalex.org/W4235161366	https://openalex.org/S35439863	BMC musculoskeletal disorders	1471-2474	True	publishedVersion	cc-by	True	gold	https://bmcmusculoskeletdisord.biomedcentral.com/track/pdf/10.1186/s12891-020-3044-8	https://doi.org/10.1186/s12891-020-3044-8	https://pubmed.ncbi.nlm.nih.gov/31931775	2020	article	False	1		21		31931775	10.1186/S12891-020-3044-8	W4235161366	1
https://openalex.org/W2618834904				True	publishedVersion	cc-by	True	gold	https://link.springer.com/content/pdf/10.1140%2Fepjc%2Fs10052-017-5261-3.pdf		https://pubmed.ncbi.nlm.nih.gov/31997925	2017	article	False	10	692	77	692	31997925		W2618834904	1
https://openalex.org/W2949426418	https://openalex.org/S94052278	European physical journal. C, Particles and fields	1434-6044	True	publishedVersion	cc-by	True	gold	https://link.springer.com/content/pdf/10.1140%2Fepjc%2Fs10052-017-5261-3.pdf	https://doi.org/10.1140/epjc/s10052-017-5261-3	https://pubmed.ncbi.nlm.nih.gov/31997925	2017	article	False	10		77		31997925	10.1140/EPJC/S10052-017-5261-3	W2949426418	1
https://openalex.org/W3005077924	https://openalex.org/S183182149	Bone marrow transplantation	0268-3369	True	publishedVersion		True	bronze	https://www.nature.com/articles/s41409-020-0818-4.pdf	https://doi.org/10.1038/s41409-020-0818-4	https://pubmed.ncbi.nlm.nih.gov/32080355	2020	article	False	6	1126	55	1136	32080355	10.1038/S41409-020-0818-4	W3005077924	1
https://openalex.org/W3216971234	https://openalex.org/S183182149	Bone marrow transplantation	0268-3369	True	publishedVersion		True	bronze	https://www.nature.com/articles/s41409-020-0838-0.pdf	https://doi.org/10.1038/s41409-020-0838-0	https://pubmed.ncbi.nlm.nih.gov/32080355	2020	article	False	6	1214	55	1214	32080355	10.1038/S41409-020-0838-0	W3216971234	1
https://openalex.org/W4238316447	https://openalex.org/S183182149	Bone marrow transplantation	0268-3369	True	publishedVersion		True	bronze	https://www.nature.com/articles/s41409-020-0901-x.pdf	https://doi.org/10.1038/s41409-020-0901-x	https://pubmed.ncbi.nlm.nih.gov/32273586	2020	review	False	9	1884	55	1884	32273586	10.1038/S41409-020-0901-X	W4238316447	1
https://openalex.org/W3012233424	https://openalex.org/S183182149	Bone marrow transplantation	0268-3369	False			False	closed		https://doi.org/10.1038/s41409-020-0863-z	https://pubmed.ncbi.nlm.nih.gov/32273586	2020	review	False	9	1796	55	1809	32273586	10.1038/S41409-020-0863-Z	W3012233424	1
https://openalex.org/W4252360559	https://openalex.org/S4210200754	Angewandte Chemie	0044-8249	False			True	green	https://europepmc.org/articles/pmc7159771?pdf=render	https://doi.org/10.1002/ange.201500250	https://pubmed.ncbi.nlm.nih.gov/32313318	2015	article	False	27	8022	127	8025	32313318	10.1002/ANGE.201500250	W4252360559	1
https://openalex.org/W2115767069	https://openalex.org/S67393510	Angewandte Chemie	1433-7851	True	publishedVersion		True	green	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201500250	https://doi.org/10.1002/anie.201500250	https://pubmed.ncbi.nlm.nih.gov/32313318	2015	article	False	27	7911	54	7914	32313318	10.1002/ANIE.201500250	W2115767069	1
https://openalex.org/W4245044213	https://openalex.org/S183182149	Bone marrow transplantation	0268-3369	True	publishedVersion	cc-by	True	hybrid	https://www.nature.com/articles/s41409-020-0862-0.pdf	https://doi.org/10.1038/s41409-020-0862-0	https://pubmed.ncbi.nlm.nih.gov/32367074	2020	article	False	6	1215	55	1215	32367074	10.1038/S41409-020-0862-0	W4245044213	1
https://openalex.org/W2933480889	https://openalex.org/S183182149	Bone marrow transplantation	0268-3369	True	publishedVersion	cc-by	True	hybrid	https://www.nature.com/articles/s41409-019-0520-6.pdf	https://doi.org/10.1038/s41409-019-0520-6	https://pubmed.ncbi.nlm.nih.gov/32367074	2019	article	False	10	1701	54	1709	32367074	10.1038/S41409-019-0520-6	W2933480889	1
https://openalex.org/W2955905551	https://openalex.org/S111727011	Neurosurgery/Neurosurgery online	0148-396X	False			False	closed		https://doi.org/10.1093/neuros/nyz211	https://pubmed.ncbi.nlm.nih.gov/32888299	2019	article	False	4	500	86	508	32888299	10.1093/NEUROS/NYZ211	W2955905551	1
https://openalex.org/W4205953814	https://openalex.org/S111727011	Neurosurgery/Neurosurgery online	0148-396X	False			False	closed		https://doi.org/10.1093/neuros/nyaa391	https://pubmed.ncbi.nlm.nih.gov/32888299	2020	article	False	6	E714	87	E714	32888299	10.1093/NEUROS/NYAA391	W4205953814	1
https://openalex.org/W3025758419	https://openalex.org/S4210239046	F1000Research	2046-1402	True	publishedVersion	cc-by	True	gold	https://f1000research.com/articles/9-357/v3/pdf	https://doi.org/10.12688/f1000research.23640.3	https://pubmed.ncbi.nlm.nih.gov/33123347	2020	preprint	False		357	9	357	33123347	10.12688/F1000RESEARCH.23640.3	W3025758419	1
https://openalex.org/W4239748821	https://openalex.org/S4210239046	F1000Research	2046-1402	True	publishedVersion	cc-by	True	gold	https://f1000research.com/articles/9-357/v1/pdf	https://doi.org/10.12688/f1000research.23640.1	https://pubmed.ncbi.nlm.nih.gov/33123347	2020	preprint	False		357	9	357	33123347	10.12688/F1000RESEARCH.23640.1	W4239748821	1
https://openalex.org/W4210978634	https://openalex.org/S2756291293	Clinical and translational allergy	2045-7022	True	publishedVersion	cc-by	True	gold	https://ctajournal.biomedcentral.com/track/pdf/10.1186/s13601-020-00366-3	https://doi.org/10.1186/s13601-020-00366-3	https://pubmed.ncbi.nlm.nih.gov/33292572	2020	article	False	1		10		33292572	10.1186/S13601-020-00366-3	W4210978634	1
https://openalex.org/W2902509013	https://openalex.org/S2756291293	Clinical and translational allergy	2045-7022	True	publishedVersion	cc-by	True	gold	https://ctajournal.biomedcentral.com/track/pdf/10.1186/s13601-018-0238-3	https://doi.org/10.1186/s13601-018-0238-3	https://pubmed.ncbi.nlm.nih.gov/33292572	2018	article	False	1		8		33292572	10.1186/S13601-018-0238-3	W2902509013	1
https://openalex.org/W4246309539	https://openalex.org/S4306400573	medRxiv (Cold Spring Harbor Laboratory)		True	submittedVersion	mit	True	green	https://www.medrxiv.org/content/medrxiv/early/2021/03/03/2021.02.28.21252536.full.pdf	https://doi.org/10.1101/2021.02.28.21252536	https://pubmed.ncbi.nlm.nih.gov/33688677	2021	preprint	False					33688677	10.1101/2021.02.28.21252536	W4246309539	1
https://openalex.org/W3134065918	https://openalex.org/S3005729997	medRxiv		True	submittedVersion		True	green	https://www.medrxiv.org/content/medrxiv/early/2021/03/03/2021.02.28.21252536.full.pdf	https://doi.org/10.34944/dspace/7024	https://pubmed.ncbi.nlm.nih.gov/33688677	2021	article	False					33688677	10.34944/DSPACE/7024	W3134065918	1
https://openalex.org/W4253446019	https://openalex.org/S4210224510	Gates open research	2572-4754	True	publishedVersion	cc-by	True	gold	https://gatesopenresearch.org/articles/5-19/v1/pdf	https://doi.org/10.12688/gatesopenres.13221.1	https://pubmed.ncbi.nlm.nih.gov/33884362	2021	preprint	False		19	5	19	33884362	10.12688/GATESOPENRES.13221.1	W4253446019	1
https://openalex.org/W3127360888	https://openalex.org/S4210224510	Gates open research	2572-4754	True	publishedVersion	cc-by	True	gold	https://gatesopenresearch.org/articles/5-19/v2/pdf	https://doi.org/10.12688/gatesopenres.13221.2	https://pubmed.ncbi.nlm.nih.gov/33884362	2021	preprint	False		19	5	19	33884362	10.12688/GATESOPENRES.13221.2	W3127360888	1
https://openalex.org/W3176511691							True	bronze			https://pubmed.ncbi.nlm.nih.gov/34215432	2021	article	False	12S	S20	108	S25	34215432		W3176511691	1
https://openalex.org/W3198232470	https://openalex.org/S22998730	Bulletin du cancer	0007-4551	True	acceptedVersion	publisher-specific-oa	True	hybrid	http://manuscript.elsevier.com/S0007455121002228/pdf/S0007455121002228.pdf	https://doi.org/10.1016/j.bulcan.2021.05.002	https://pubmed.ncbi.nlm.nih.gov/34215432	2021	article	False	12	S20	108	S25	34215432	10.1016/J.BULCAN.2021.05.002	W3198232470	1
https://openalex.org/W3195588518	https://openalex.org/S20605092	AIDS	0269-9370	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://doi.org/10.1097/qad.0000000000003057	https://doi.org/10.1097/qad.0000000000003057	https://pubmed.ncbi.nlm.nih.gov/34411034	2021	article	False	15	2469	35	2480	34411034	10.1097/QAD.0000000000003057	W3195588518	1
https://openalex.org/W4200458962	https://openalex.org/S4210207276	AIDS	1350-2840	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://journals.lww.com/aidsonline/Fulltext/2021/12010/Neurocognitive_course_at_2_year_follow_up_in_a.7.aspx		https://pubmed.ncbi.nlm.nih.gov/34411034	2021	article	False	15	2469	35	2480	34411034		W4200458962	1
https://openalex.org/W3194669931							True	hybrid			https://pubmed.ncbi.nlm.nih.gov/34424866	2021	article	False			Publish Ahead of Print		34424866		W3194669931	1
https://openalex.org/W4226516359	https://openalex.org/S128848949	Journal of bone and joint surgery. American volume/The Journal of bone and joint surgery. American volume	0021-9355	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://doi.org/10.2106/jbjs.20.02172	https://doi.org/10.2106/jbjs.20.02172	https://pubmed.ncbi.nlm.nih.gov/34424866	2021	article	False	22	2080	103	2088	34424866	10.2106/JBJS.20.02172	W4226516359	1
https://openalex.org/W4287020871	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34431637	2021	article	False					34431637		W4287020871	1
https://openalex.org/W3194037892							False	closed			https://pubmed.ncbi.nlm.nih.gov/34431637	2021	article	False	747	1428	17	1429	34431637		W3194037892	1
https://openalex.org/W3195848733	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34431641	2021	article	False	747	1432	17		34431641		W3195848733	1
https://openalex.org/W4287020831	https://openalex.org/S4306525036	PubMed		False	submittedVersion		False	closed			https://pubmed.ncbi.nlm.nih.gov/34431641	2021	article	False					34431641		W4287020831	1
https://openalex.org/W4235512955	https://openalex.org/S2607323502	Scientific data	2052-4463	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41597-021-01044-0.pdf	https://doi.org/10.1038/s41597-021-01044-0	https://pubmed.ncbi.nlm.nih.gov/34556662	2021	article	False	1		8		34556662	10.1038/S41597-021-01044-0	W4235512955	1
https://openalex.org/W3197085852	https://openalex.org/S2607323502	Scientific data	2052-4463	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41597-021-01026-2.pdf	https://doi.org/10.1038/s41597-021-01026-2	https://pubmed.ncbi.nlm.nih.gov/34556662	2021	article	False	1		8		34556662	10.1038/S41597-021-01026-2	W3197085852	1
https://openalex.org/W3203316050	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34585859	2021	article	False	752	1635	17	1636	34585859		W3203316050	1
https://openalex.org/W4286953485	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34585859	2021	article	False					34585859		W4286953485	1
https://openalex.org/W3175459059	https://openalex.org/S4210218052	Wellcome open research	2398-502X	True	publishedVersion	cc-by	True	gold	https://wellcomeopenresearch.org/articles/6-163/v2/pdf	https://doi.org/10.12688/wellcomeopenres.16947.2	https://pubmed.ncbi.nlm.nih.gov/34595355	2021	preprint	False		163	6	163	34595355	10.12688/WELLCOMEOPENRES.16947.2	W3175459059	1
https://openalex.org/W4230040214	https://openalex.org/S4210218052	Wellcome open research	2398-502X	True	publishedVersion	cc-by	True	gold	https://wellcomeopenresearch.org/articles/6-163/v1/pdf	https://doi.org/10.12688/wellcomeopenres.16947.1	https://pubmed.ncbi.nlm.nih.gov/34595355	2021	preprint	False		163	6	163	34595355	10.12688/WELLCOMEOPENRES.16947.1	W4230040214	1
https://openalex.org/W3037186146	https://openalex.org/S4210239046	F1000Research	2046-1402	True	publishedVersion	cc-by	True	gold	https://f1000research.com/articles/9-646/pdf	https://doi.org/10.12688/f1000research.24497.2	https://pubmed.ncbi.nlm.nih.gov/34631035	2021	preprint	False		646	9	646	34631035	10.12688/F1000RESEARCH.24497.2	W3037186146	1
https://openalex.org/W3211074054	https://openalex.org/S4210239046	F1000Research	2046-1402	True	publishedVersion	cc-by	True	gold	https://f1000research.com/articles/9-646/pdf	https://doi.org/10.12688/f1000research.24497.1	https://pubmed.ncbi.nlm.nih.gov/34631035	2020	preprint	False		646	9	646	34631035	10.12688/F1000RESEARCH.24497.1	W3211074054	1
https://openalex.org/W3175867687	https://openalex.org/S39948230	International archives of occupational and environmental health	0340-0131	True	publishedVersion	cc-by	True	hybrid	https://link.springer.com/content/pdf/10.1007/s00420-021-01736-5.pdf	https://doi.org/10.1007/s00420-021-01736-5	https://pubmed.ncbi.nlm.nih.gov/34642804	2021	article	False	1	3	95	3	34642804	10.1007/S00420-021-01736-5	W3175867687	1
https://openalex.org/W4225726066	https://openalex.org/S39948230	International archives of occupational and environmental health	0340-0131	True	publishedVersion	cc-by	True	hybrid	https://link.springer.com/content/pdf/10.1007/s00420-021-01758-z.pdf	https://doi.org/10.1007/s00420-021-01758-z	https://pubmed.ncbi.nlm.nih.gov/34642804	2021	article	False	1	5	95	5	34642804	10.1007/S00420-021-01758-Z	W4225726066	1
https://openalex.org/W4205945688	https://openalex.org/S33781645	Journal of experimental & clinical cancer research	1756-9966	True	publishedVersion	cc-by	True	gold	https://jeccr.biomedcentral.com/track/pdf/10.1186/s13046-021-02132-0	https://doi.org/10.1186/s13046-021-02132-0	https://pubmed.ncbi.nlm.nih.gov/34686193	2021	article	False	1		40		34686193	10.1186/S13046-021-02132-0	W4205945688	1
https://openalex.org/W3187083728	https://openalex.org/S33781645	Journal of experimental & clinical cancer research	1756-9966	True	publishedVersion	cc-by	True	gold	https://jeccr.biomedcentral.com/track/pdf/10.1186/s13046-021-02104-4	https://doi.org/10.1186/s13046-021-02104-4	https://pubmed.ncbi.nlm.nih.gov/34686193	2021	article	False	1		40		34686193	10.1186/S13046-021-02104-4	W3187083728	1
https://openalex.org/W4286892578	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34704682	2021	article	False					34704682		W4286892578	1
https://openalex.org/W3209994655							False	closed			https://pubmed.ncbi.nlm.nih.gov/34704682	2021	article	False	756	1850	17	1854	34704682		W3209994655	1
https://openalex.org/W3209798987	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34704683	2021	article	False	756	1855	17	1857	34704683		W3209798987	1
https://openalex.org/W4286892492	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34704683	2021	article	False					34704683		W4286892492	1
https://openalex.org/W4200397562	https://openalex.org/S10075937	Journal of cancer research and clinical oncology	0171-5216	True	publishedVersion	cc-by	True	hybrid	https://link.springer.com/content/pdf/10.1007/s00432-021-03830-0.pdf	https://doi.org/10.1007/s00432-021-03830-0	https://pubmed.ncbi.nlm.nih.gov/34716796	2021	article	False	1	87	148	88	34716796	10.1007/S00432-021-03830-0	W4200397562	1
https://openalex.org/W3160316639	https://openalex.org/S10075937	Journal of cancer research and clinical oncology	0171-5216	True	publishedVersion	cc-by	True	hybrid	https://link.springer.com/content/pdf/10.1007/s00432-021-03769-2.pdf	https://doi.org/10.1007/s00432-021-03769-2	https://pubmed.ncbi.nlm.nih.gov/34716796	2021	article	False	1	71	148	86	34716796	10.1007/S00432-021-03769-2	W3160316639	1
https://openalex.org/W3210279093	https://openalex.org/S4306500275	Acta bio-medica : Atenei Parmensis		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34739470	2021	article	False			92		34739470		W3210279093	1
https://openalex.org/W4288072817	https://openalex.org/S4306525036	PubMed		False			False	closed		https://doi.org/10.23750/abm.v92is6.12227	https://pubmed.ncbi.nlm.nih.gov/34739470	2021	article	False	S6	e2021448	92	e2021448	34739470	10.23750/ABM.V92IS6.12227	W4288072817	1
https://openalex.org/W3212768344	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787968	2021	article	False	759	1959	17	1960	34787968		W3212768344	1
https://openalex.org/W4226250317	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787968	2021	article	False	759	1959	17	1960	34787968		W4226250317	1
https://openalex.org/W4225723698	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787969	2021	article	False	759	1962	17	1966	34787969		W4225723698	1
https://openalex.org/W3212877497	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787969	2021	article	False	759	1962	17	1966	34787969		W3212877497	1
https://openalex.org/W3214125022	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787971	2021	article	False	759	1975	17	1978	34787971		W3214125022	1
https://openalex.org/W4225707787	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787971	2021	article	False	759	1975	17	1978	34787971		W4225707787	1
https://openalex.org/W4226421996	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787973	2021	article	False	759	1984	17	1990	34787973		W4226421996	1
https://openalex.org/W3214643192	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34787973	2021	article	False	759	1984	17	1990	34787973		W3214643192	1
https://openalex.org/W3217107057	https://openalex.org/S45104802	Neuromolecular medicine	1535-1084	True	publishedVersion	other-oa	True	bronze	https://link.springer.com/content/pdf/10.1007/s12017-021-08695-7.pdf	https://doi.org/10.1007/s12017-021-08695-7	https://pubmed.ncbi.nlm.nih.gov/34797469	2021	article	False	4	574	23	575	34797469	10.1007/S12017-021-08695-7	W3217107057	1
https://openalex.org/W3157503460	https://openalex.org/S45104802	Neuromolecular medicine	1535-1084	True	publishedVersion	other-oa	True	bronze	https://link.springer.com/content/pdf/10.1007/s12017-021-08657-z.pdf	https://doi.org/10.1007/s12017-021-08657-z	https://pubmed.ncbi.nlm.nih.gov/34797469	2021	article	False	4	572	23	573	34797469	10.1007/S12017-021-08657-Z	W3157503460	1
https://openalex.org/W3215844459	https://openalex.org/S159005826	Revue médicale suisse	1660-9379	False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34817946	2021	article	False	760	2060	17	2064	34817946		W3215844459	1
https://openalex.org/W4225906411	https://openalex.org/S4306525036	PubMed		False			False	closed			https://pubmed.ncbi.nlm.nih.gov/34817946	2021	article	False	760	2060	17	2064	34817946		W4225906411	1
https://openalex.org/W4288058702	https://openalex.org/S108768312	European journal of anaesthesiology	0265-0215	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://doi.org/10.1097/eja.0000000000001646	https://doi.org/10.1097/eja.0000000000001646	https://pubmed.ncbi.nlm.nih.gov/34845167	2021	article	False	3	252	39	260	34845167	10.1097/EJA.0000000000001646	W4288058702	1
https://openalex.org/W4226248948							True	hybrid			https://pubmed.ncbi.nlm.nih.gov/34845167	2022	article	False	3	252	39	260	34845167		W4226248948	1
