id	856_3	856_f	856_u	856_x	856_z	DATA	DATA_TYPE	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER	type	856_domain	856_filetype
unige:176153	Dataset	0	https://github.com/Laubscher/SCANellome	0	0	1	shared data	2023	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	GITHUB.COM	
unige:176153	Dataset	0	https://doi.org/10.5281/zenodo.7937276	0	0	1	shared data	2023	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.5281	
unige:176153	Dataset	0	https://github.com/Laubscher/Anelloviruses/releases/tag/Anellovirus_2023.1	0	0	1	shared data	2023	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	GITHUB.COM	
unige:176167	Dataset	0	https://clinicaltrials.gov/study/NCT01960972	0	0	1	shared data	2023	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	CLINICALTRIALS.GOV	
unige:176176	Dataset	0	https://data.snf.ch/grants/grant/146502	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Thèse	DATA.SNF.CH	
unige:176179	Dataset	0	https://doi.org/10.26037/yareta:55kwf2vdxn edzffbcqzoywon64	0	0	1	shared data	2024	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.26037	
unige:176186	Dataset	0	https://doi.org/10.26037/yareta:tsgknwsj4bd5hah423fxw2ooem	0	0	1	shared data	2024	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.26037	
unige:176225	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE202522	0	0	1	shared data	2023	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176250	Dataset	0	https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA510003	0	0	1	shared data	2020	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176289	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190613	0	0	1	shared data	2022	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176332	Dataset	0	https://www.cahiers-pedagogiques.com/comprendre-et-combattre-lechec-scolaire-larticulation-entre-pedagogies-et-didactiques/	0	0	1	shared data	2024	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel	CAHIERS-PEDAGOGIQUES.COM	
unige:176335	Dataset	0	https://www.ferrerguardia.org/web/content/5474?access_token=0547bf3c-bb72-4c1b-94de-e78084a881b7&unique=64bda599d77f08687ad11b51cf6856e2a3684c13	0	0	1	shared data	2021	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes	FERRERGUARDIA.ORG	
unige:176610	Dataset	0	https://yareta.unige.ch/archives/25c83cbc-291a-4092-a1e7-7cc1386e36c4	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	YARETA.UNIGE.CH	
unige:176686	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE210956	0	0	1	shared data	2024	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176706	Dataset	0	https://osf.io/ctqfm/?view_only=48d60d8c628e47319e5c3bb0a2d6944d	0	0	1	shared data	2024	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	OSF.IO	
unige:176784	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE160936	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176784	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE252921	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176784	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148822	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176784	Dataset	0	https://github.com/stergiostsartsalis/A-single-nuclear-transcriptomic-characterisation-of-mechanisms-responsible-for-impaired-angiogenesis/tree/1	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	GITHUB.COM	
unige:176794	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE264648	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176794	Dataset	0	https://www.synapse.org/#!Synapse:syn36812517/wiki/619350	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	SYNAPSE.ORG	
unige:176795	Dataset	0	https://doi.org/10.5281/zenodo.10409645	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	1	Article scientifique	DOI.ORG/10.5281	
unige:176795	Dataset	0	https://doi.org/10.5281/zenodo.10409651	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	1	Article scientifique	DOI.ORG/10.5281	
unige:176803	Dataset	0	https://zenodo.org/records/10124977	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	ZENODO.ORG	
unige:176818	Dataset	0	https://doi.org/10.26037/yareta:ti2bcdj4z5h4hay23dvlnmkfyi	0	0	1	shared data	2024	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.26037	
unige:176823	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185168	0	0	1	shared data	2022	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:176823	Dataset	0	https://figshare.com/collections/Transcriptional_adaptation_of_sensory_neurons_to_GPCR_identity_and_activity/5957625	0	0	1	shared data	2022	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	FIGSHARE.COM	
unige:176823	Dataset	0	https://github.com/irlabgenev/DREAM_pt2	0	0	1	shared data	2022	1	0	1	1	0	0	0	0	0	1	1	0	Article scientifique	GITHUB.COM	
unige:176884	Dataset	0	https://github.com/torressancheza/ias	0	0	1	shared data	2022	1	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	GITHUB.COM	
unige:176887	Dataset	0	https://github.com/DianaKhoromskaia/EpithelialShell	0	0	1	shared data	2023	1	0	0	1	0	0	0	0	0	0	0	0	Article scientifique	GITHUB.COM	
unige:177179	Dataset	0	https://doi.org/10.26037/yareta:ldxhgkxj6ngavohnc7k7l3uumy	0	0	1	shared data	2023	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.26037	
unige:177182	Dataset	0	https://osf.io/kqe54/	0	0	1	shared data	2024	1	0	0	0	0	1	0	0	0	1	1	0	Article scientifique	OSF.IO	
unige:177182	Dataset	0	https://github.com/DaPsyientist/COVID911_ EmoMem	0	0	1	shared data	2024	1	0	0	0	0	1	0	0	0	1	1	0	Article scientifique	GITHUB.COM	
unige:177183	Dataset	0	https://osf.io/9gc3x/	0	0	1	shared data	2024	0	0	0	0	0	0	0	0	0	0	0	0	Preprint	OSF.IO	
unige:177196	Dataset	0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD046579	0	0	1	shared data	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	PROTEOMECENTRAL.PROTEOMEXCHANGE.ORG	
unige:177196	Dataset	0	https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-13548?query=e-mtab-13548	0	0	1	shared data	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	EBI.AC.UK	
unige:177196	Dataset	0	https://data.mendeley.com/datasets/4zyx9gbhzt/1	0	0	1	shared data	2023	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	DATA.MENDELEY.COM	
unige:177204	Dataset	0	https://github.com/HumanNeuronLab/voxeloc	0	0	1	shared data	2024	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	GITHUB.COM	
unige:177229	Dataset	0	https://www.cancerimagingarchive.net/collection/rider-phantom-mri/	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	CANCERIMAGINGARCHIVE.NET	
unige:177229	Dataset	0	https://github.com/AIM-Harvard/pyradiomics	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	GITHUB.COM	
unige:177229	Dataset	0	https://github.com/Jfortin1/ComBatHarmonization	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	GITHUB.COM	
unige:177272	Dataset	0	https://github.com/damdamo/SVSKit	0	0	1	shared data	2024	0	0	0	0	0	0	0	0	0	0	0	0	Thèse	GITHUB.COM	
unige:177297	Dataset	0	https://zenodo.org/record/8210552	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	ZENODO.ORG	
unige:177297	Dataset	0	http://biomechanical-toolkit.github.io/	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	BIOMECHANICAL-TOOLKIT.GITHUB.IO	
unige:177382	Dataset	0	https://figshare.com/s/8868db0bf3fd18a9585d	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	FIGSHARE.COM	
unige:177382	Dataset	0	https://figshare.com/s/dc6cc3b3cb4e6edeb1b7	0	0	1	shared data	2024	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	FIGSHARE.COM	
unige:177390	Dataset	0	https://unigech-my.sharepoint.com/:u:/r/personal/ksenia_kapitanova_unige_ch/Documents/Pi%C3%A8ces%20jointes/pl22014_KKapitanova_vF.sf3?csf=1&web=1&e=xiin1b	0	0	1	shared data	2024	1	0	1	0	0	0	0	0	0	0	0	0	Thèse	UNIGECH-MY.SHAREPOINT.COM	
unige:16884	Dataset	0	https://explore.rero.ch/fr_CH/ge/result/L/T3BlbkFyY2hpdmVfR0UxNjg4NA==	0	0	1	shared data	2009	0	0	0	0	0	0	0	0	0	0	0	0	Livre	EXPLORE.RERO.CH	
unige:25216	Dataset	0	https://clinicaltrials.gov/study/NCT00501423	0	0	1	shared data	2012	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	CLINICALTRIALS.GOV	
unige:84162	Dataset	0	https://cran.r-project.org/web/packages/spnet/index.html	0	0	1	shared data	2016	0	0	0	0	0	0	0	0	0	0	0	0	Rapport technique	CRAN.R-PROJECT.ORG	
unige:96749	Dataset	0	http://editore.ch/shopvm/le-sfide-della-svizzera/leconomia-elvetica-nella-globalizzazione-detail.html	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre de livre	EDITORE.CH	
unige:96855	Dataset	0	https://arxiv.org/abs/1708.08380	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	ARXIV.ORG	
unige:97136	Dataset	0	http://www.deboecksuperieur.com/system/files/ressources/fichier/2017/125/9782807314917-stades-complements-r.zip	0	0	1	shared data	2017	1	1	0	0	0	0	0	0	0	0	0	0	Livre	DEBOECKSUPERIEUR.COM	
unige:97328	Dataset	0	http://www.palgrave.com/de/book/9781137600851#aboutBook	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Ouvrage collectif	PALGRAVE.COM	
unige:98067	Dataset	0	https://osf.io/36dwq/	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	OSF.IO	
unige:98083	Dataset	0	https://osf.io/gdfhq/	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	OSF.IO	
unige:98749	Dataset	0	https://doi.org/10.1371/journal.pone.0182608.s001	0	0	1	shared data	2017	1	1	0	0	0	0	0	1	0	0	0	0	Article scientifique	DOI.ORG/10.1371	
unige:98775	Dataset	0	http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0144831	0	0	1	shared data	2015	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	JOURNALS.PLOS.ORG	
unige:99306	Dataset	0	https://www.dropbox.com/s/w1fv7r81eio3rzi/TransAccess_srodriguez.pdf?dl=0	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention	DROPBOX.COM	
unige:99865	Dataset	0	http://pinlab.hcuge.ch/pdf/MIB2018.pdf	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	PINLAB.HCUGE.CH	
unige:100059	Dataset	0	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5589451/pdf/189e1107.pdf	0	0	1	shared data	2017	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:100126	Dataset	0	http://www.esen.education.fr/fr/ressources-par-type/conferences-en-ligne/detail-d-une-conference/?idRessource=1470&cHash=6276e03aef	0	0	1	shared data	2013	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention	ESEN.EDUCATION.FR	
unige:100383	Dataset	0	https://journals.kent.ac.uk/index.php/transmotion/article/view/371/1131	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	JOURNALS.KENT.AC.UK	
unige:100745	Dataset	0	https://goo.gl/wabL6U	0	0	1	shared data	2018	1	1	1	0	0	0	0	0	0	1	1	1	Article scientifique	GOO.GL	
unige:101703	Dataset	0	https://www.sciencedirect.com/science/article/pii/S001216061730413X?via%3Dihub	0	0	1	shared data	2018	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	SCIENCEDIRECT.COM	
unige:101922	Dataset	0	https://events.pnnl.gov/images/IEW%202017/IEW2017_abstracts/Ensuring%20diversity%20of%20national%20energy%20scenarios.pdf	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes	EVENTS.PNNL.GOV	
unige:102595	Dataset	0	http://journal.frontiersin.org/article/10.3389/fpsyg.2015.01153	0	0	1	shared data	2015	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	JOURNAL.FRONTIERSIN.ORG	
unige:103265	Dataset	0	https://www.cairn.info/revue-negociations-2013-2-page-59.htm	0	0	1	shared data	2013	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	CAIRN.INFO	
unige:104158	Dataset	0	http://safa.rice.edu/WorkArea/DownloadAsset.aspx?id=2147484174	0	0	1	shared data	2006	1	0	0	1	0	0	0	0	0	1	1	0	Chapitre d'actes	SAFA.RICE.EDU	
unige:104432	Dataset	0	https://www.pourunatlasdesfigures.net/	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Autre article	POURUNATLASDESFIGURES.NET	
unige:104649	Dataset	0	https://doi.org/10.17026/dans-zv3-f3sp	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.17026	
unige:105270	Dataset	0	https://www.cairn.info/revue-sociologie-2018-1-page-1.htm	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	CAIRN.INFO	
unige:106037	Dataset	0	http://doi.org/10.17605/OSF.IO/UHGPF	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.17605	
unige:106482	Dataset	0	https://www.purl.org/unige/eahil2018	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention	PURL.ORG	
unige:108173	Dataset	0	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA480387/	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:108612	Dataset	0	http://epublications.unilim.fr/revues/as/6089	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	EPUBLICATIONS.UNILIM.FR	
unige:108740	Dataset	0	https://www.cairn.info/revue-recherches-de-science-religieuse-2017-4-p-557.htm	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	CAIRN.INFO	
unige:109917	Dataset	0	https://www.clg2016.org/geneve/programme/ateliers-libres/la-pragmatique-et-le-paradigme- saussurien-difference-convergence-complementarite-ou-incompatibilite/index.html	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes	CLG2016.ORG	
unige:110023	Dataset	0	http://www.mdpi.com/1422-0067/19/7/ 1881/s1	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	MDPI.COM	
unige:110944	Dataset	0	http://www.projetsdepaysage.fr/fr/une_controverse_d_am_nagement_urbain_relue_br_par_le_prisme_d_une_didactique_du_paysage	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	PROJETSDEPAYSAGE.FR	
unige:111717	Dataset	0	https://hydratlas.unige.ch/	0	0	1	shared data	2018	1	0	0	1	0	0	0	0	0	1	1	0	Master	HYDRATLAS.UNIGE.CH	
unige:112458	Dataset	0	https://github.com/eleonoreft/DelibAnalysis	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Thèse	GITHUB.COM	
unige:112843	Dataset	0	https://doi.org/10.1016/j.enbuild.2018.08.032	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.1016	
unige:112844	Dataset	0	https://doi.org/10.1016/j.enbuild.2018.12.011	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.1016	
unige:113087	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/ query/acc.cgi?acc = GSE121321; https://hydratlas.unige.ch	0	0	1	shared data	2019	1	0	0	1	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:113452	Dataset	0	http://10.5281/zenodo.2552045	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	10.5281	
unige:114436	Dataset	0	https://doi.org/10.1371/journal.pone.0199147.s001	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.1371	
unige:114717	Dataset	0	https://zenodo.org/record/2579641#.XHf4SYlKhhE	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	ZENODO.ORG	
unige:114831	Dataset	0	https://github.com/jragusa/Publications/tree/master/Ragusa2018b	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	GITHUB.COM	
unige:114937	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE109825	0	0	1	shared data	2018	1	1	1	1	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:114937	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE108539	0	0	1	shared data	2018	1	1	1	1	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:115732	Dataset	0	https://www.thelancet.com/journals/lanplh/article/PIIS2542-5196(18)30281-X/fulltext	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	THELANCET.COM	
unige:115740	Dataset	0	https://www.biorxiv.org/content/10.1101/587147v1	0	0	1	shared data	2019	1	0	0	1	0	0	0	0	0	1	1	0	Preprint	BIORXIV.ORG	
unige:116547	Dataset	0	http://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD011582	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	PROTEOMECENTRAL.PROTEOMEXCHANGE.ORG	
unige:116831	Dataset	0	https://osf.io/eqa6s/	0	0	1	shared data	2019	1	0	0	0	0	1	0	0	0	1	1	0	Article scientifique	OSF.IO	
unige:117492	Dataset	0	https://osf.io/xt4zv/	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	OSF.IO	
unige:117726	Dataset	0	https://doi.org/10.1016/j.neuron.2018.10.049	0	0	1	shared data	2019	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.1016	
unige:117774	Dataset	0	https://github.com/jragusa/Publications/tree/master/Ragusa2017a	0	0	1	shared data	2017	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	GITHUB.COM	
unige:118047	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE129518	0	0	1	shared data	2019	1	0	1	0	0	0	0	0	0	1	1	1	Article scientifique	NCBI.NLM.NIH.GOV	
unige:118110	Dataset	0	https://doi.org/10.6084/m9.figshare.8062553.v1	0	0	1	shared data	2019	1	0	0	0	0	0	0	1	0	0	0	0	Article scientifique	DOI.ORG/10.6084	
unige:118115	Dataset	0	https://doi.org/10.6084/m9.figshare.c.4335659.v1	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.6084	
unige:118118	Dataset	0	https://doi.org/10.6084/m9.figshare.7257752.v1	0	0	1	shared data	2018	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.6084	
unige:118571	Dataset	0	http://www.implications-philosophiques.org/non-classe/lindignation-ses-varietes-et-ses-roles-dans-la-regulation-sociale-2-2/#	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	IMPLICATIONS-PHILOSOPHIQUES.ORG	
unige:118824	Dataset	0	https://doi.org/10.5281/zenodo.1474531	0	0	1	shared data	2018	1	1	1	0	0	0	0	0	0	1	1	1	Article scientifique	DOI.ORG/10.5281	
unige:118945	Dataset	0	https://www.unige.ch/emgs/	0	0	1	shared data	2020	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre de livre	UNIGE.CH	
unige:118946	Dataset	0	https://www.unige.ch/emgs/	0	0	1	shared data	2020	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre de livre	UNIGE.CH	
unige:119832	Dataset	0	https://scicrunch.org/resolver/RRID:CVCL_0058	0	0	1	shared data	2019	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	SCICRUNCH.ORG	
unige:120121	Dataset	0	https://doi.org/10.1037/neu0000509.supp	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.1037	
unige:120155	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE122048	0	0	1	shared data	2019	1	1	1	0	0	0	0	0	0	1	1	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:120160	Dataset	0	https://www.ahajournals.org/doi/suppl/10.1161/CIRCHEARTFAILURE.117.003754	0	0	1	shared data	2018	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	AHAJOURNALS.ORG	
unige:120161	Dataset	0	https://doi. org/10.1016/j.neuroimage.2019.01.030	0	0	1	shared data	2019	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	DOI. ORG	
unige:120172	Dataset	0	https://www.ebi.ac.uk/ega/studies/EGAS00001000805	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	1	0	1	Article scientifique	EBI.AC.UK	
unige:120172	Dataset	0	https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-1866/	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	1	0	1	Article scientifique	EBI.AC.UK	
unige:120174	Dataset	0	https://www.ebi.ac.uk/ega/studies/EGAS00001003101	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	EBI.AC.UK	
unige:120174	Dataset	0	https://www.ebi.ac.uk/intact/query/IM-26463	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	0	0	0	Article scientifique	EBI.AC.UK	
unige:120176	Dataset	0	https://www.ebi.ac.uk/ena/data/view/PRJEB25645	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	1	0	1	Article scientifique	EBI.AC.UK	
unige:120176	Dataset	0	https://www.ebi.ac.uk/ega/studies/EGAS0000100296	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	1	0	1	Article scientifique	EBI.AC.UK	
unige:120176	Dataset	0	https://www.ebi.ac.uk/ega/studies/EGAS00001003010	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	1	0	1	Article scientifique	EBI.AC.UK	
unige:120176	Dataset	0	https://doi.org/10.5281/zenodo.1222172	0	0	1	shared data	2018	1	0	1	0	0	0	0	0	0	1	0	1	Article scientifique	DOI.ORG/10.5281	
unige:120385	Dataset	0	https://doi.org/10.26037/yareta:fp326563trgt3gp3l3ofsyfiem	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.26037	
unige:120940	Dataset	0	https://www.reiso.org/document/4608	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel	REISO.ORG	
unige:120960	Dataset	0	http://ISSN électronique 2076-8427	0	0	1	shared data	2018	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique	ISSN ÉLECTRONIQUE 2076-8427	
unige:121512	Dataset	0	https://doi.org/10.1016/j. celrep.2019.07.013	0	0	1	shared data	2019	1	0	1	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.1016	
unige:121590	Dataset	0	https://academic.oup.com/rheumatology/advance-article/doi/10.1093/rheumatology/kez306/5543451#supplementary-data	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	ACADEMIC.OUP.COM	
unige:121595	Dataset	0	http://www.mdpi.com/2077-0383/8/7/1002/s1	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	MDPI.COM	
unige:121596	Dataset	0	http://www.mdpi.com/2077-0383/8/7/948/s1	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	1	1	0	Article scientifique	MDPI.COM	
unige:121788	Dataset	0	https://clinicaltrials.gov/ct2/show/NCT03474211	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	CLINICALTRIALS.GOV	
unige:121899	Dataset	0	https://www.jove.com/video/54538/	0	0	1	shared data	2016	1	1	0	0	0	0	0	0	0	1	0	1	Article scientifique	JOVE.COM	
unige:123751	Dataset	0	https://doi.org/10.1016/j.gaitpost.2019.02.014	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.1016	
unige:123857	Dataset	0	https://doi.org/10.6084/ m9.figshare.6478187	0	0	1	shared data	2018	1	1	1	0	0	0	0	0	0	0	0	0	Article scientifique	DOI.ORG/10.6084	
unige:124205	Dataset	0	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE122498	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	0	0	0	Article scientifique	NCBI.NLM.NIH.GOV	
unige:124208	Dataset	0	http://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD008127	0	0	1	shared data	2019	1	1	0	0	0	0	0	0	0	1	0	1	Article scientifique	PROTEOMECENTRAL.PROTEOMEXCHANGE.ORG	
unige:124259	Dataset	0	https://www.sciencedirect.com/science/article/pii/S0006322317322059?via%3Dihub#appsec1	0	0	1	shared data	2018	1	1	1	0	0	0	0	0	0	1	1	0	Article professionnel	SCIENCEDIRECT.COM	
unige:124274	Dataset	0	https://doi.org/10.5281/zenodo.3480007	0	0	1	shared data	2019	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique	DOI.ORG/10.5281	
