url_openalex	primary_location_id	primary_location_display_name	primary_location_issn_l	primary_location_is_oa	primary_location_version	primary_location_license	is_oa	oa_status	oa_url	doi_openalex	pmid_openalex	date_openalex	type	is_retracted	biblio_issue	biblio_first_page	biblio_volume	biblio_last_page	PMID	DOI	ID_OPENALEX	OPENALEX
https://openalex.org/W2776678669	https://openalex.org/S15336283	Forensic science international	0379-0738	False			False	closed		https://doi.org/10.1016/j.forsciint.2017.12.035	https://pubmed.ncbi.nlm.nih.gov/29331682	2018	article	False		5	284	8	29331682	10.1016/J.FORSCIINT.2017.12.035	W2776678669	1
https://openalex.org/W2311777839	https://openalex.org/S124750060	Diagnostic pathology	1746-1596	True	publishedVersion	cc-by	True	gold	https://diagnosticpathology.biomedcentral.com/track/pdf/10.1186/s13000-016-0481-7	https://doi.org/10.1186/s13000-016-0481-7	https://pubmed.ncbi.nlm.nih.gov/27004798	2016	article	False	1		11		27004798	10.1186/S13000-016-0481-7	W2311777839	1
https://openalex.org/W2386568069	https://openalex.org/S188085164	Molecular biology of the cell	1059-1524	True	publishedVersion	cc-by-nc-sa	True	hybrid	https://doi.org/10.1091/mbc.e16-01-0026	https://doi.org/10.1091/mbc.e16-01-0026	https://pubmed.ncbi.nlm.nih.gov/27170182	2016	article	False	13	2025	27	2036	27170182	10.1091/MBC.E16-01-0026	W2386568069	1
https://openalex.org/W2791899989	https://openalex.org/S152760256	Chemical communications	1359-7345	False			False	closed		https://doi.org/10.1039/c8cc01294f	https://pubmed.ncbi.nlm.nih.gov/29611584	2018	article	False	50	6816	54	6819	29611584	10.1039/C8CC01294F	W2791899989	1
https://openalex.org/W2969452988	https://openalex.org/S110785341	Nutrients	2072-6643	True	publishedVersion	cc-by	True	gold	https://www.mdpi.com/2072-6643/11/8/1954/pdf?version=1566460640	https://doi.org/10.3390/nu11081954	https://pubmed.ncbi.nlm.nih.gov/31434255	2019	article	False	8	1954	11	1954	31434255	10.3390/NU11081954	W2969452988	1
https://openalex.org/W3012026669	https://openalex.org/S5677253	Journal of cell science	0021-9533	True	acceptedVersion	publisher-specific-oa	True	hybrid	https://doi.org/10.1242/jcs.242404	https://doi.org/10.1242/jcs.242404	https://pubmed.ncbi.nlm.nih.gov/34005206	2020	article	False					34005206	10.1242/JCS.242404	W3012026669	1
https://openalex.org/W3049718544	https://openalex.org/S48849333	The Plant cell	1040-4651	True	publishedVersion	cc-by	True	hybrid	https://academic.oup.com/plcell/article-pdf/32/10/3311/37013610/plcell_v32_10_3311.pdf	https://doi.org/10.1105/tpc.20.00138	https://pubmed.ncbi.nlm.nih.gov/33590033	2020	article	False	10	3311	32	3323	33590033	10.1105/TPC.20.00138	W3049718544	1
https://openalex.org/W3104704422	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dta.2969	https://doi.org/10.1002/dta.2969	https://pubmed.ncbi.nlm.nih.gov/33185038	2020	article	False	1	8	13	35	33185038	10.1002/DTA.2969	W3104704422	1
https://openalex.org/W4232541964	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dta.2735	https://doi.org/10.1002/dta.2735	https://pubmed.ncbi.nlm.nih.gov/31724288	2020	article	False	1	7	12	26	31724288	10.1002/DTA.2735	W4232541964	1
https://openalex.org/W3019463612	https://openalex.org/S42294715	Plant physiology	0032-0889	True	publishedVersion	cc-by	True	hybrid	https://academic.oup.com/plphys/article-pdf/183/4/1749/37308294/plphys_v183_4_1749.pdf	https://doi.org/10.1104/pp.20.00384	https://pubmed.ncbi.nlm.nih.gov/33590131	2020	article	False	4	1749	183	1764	33590131	10.1104/PP.20.00384	W3019463612	1
https://openalex.org/W3030377873	https://openalex.org/S5677253	Journal of cell science	0021-9533	False			True	hybrid	https://access.archive-ouverte.unige.ch/access/metadata/2cbeefeb-6b82-4bd5-b534-45c56d886592/download	https://doi.org/10.1242/jcs.238873	https://pubmed.ncbi.nlm.nih.gov/34005270	2020	article	False					34005270	10.1242/JCS.238873	W3030377873	1
https://openalex.org/W3036007978	https://openalex.org/S1336409049	eLife	2050-084X	True	publishedVersion	cc-by	True	gold	https://doi.org/10.7554/elife.53618	https://doi.org/10.7554/elife.53618	https://pubmed.ncbi.nlm.nih.gov/32571479	2020	article	False			9		32571479	10.7554/ELIFE.53618	W3036007978	1
https://openalex.org/W3036046170	https://openalex.org/S23481971	Therapeutic advances in gastroenterology	1756-283X	True	publishedVersion	cc-by-nc	True	gold	https://journals.sagepub.com/doi/pdf/10.1177/1756284820927292	https://doi.org/10.1177/1756284820927292	https://pubmed.ncbi.nlm.nih.gov/32595761	2020	article	False		175628482092729	13	175628482092729	32595761	10.1177/1756284820927292	W3036046170	1
https://openalex.org/W3123787269	https://openalex.org/S4210225821	Network neuroscience	2472-1751	True	publishedVersion	cc-by	True	gold	https://direct.mit.edu/netn/article-pdf/5/3/646/1960490/netn_a_00185.pdf	https://doi.org/10.1162/netn_a_00185	https://pubmed.ncbi.nlm.nih.gov/34746621	2021	article	False		1		20	34746621	10.1162/NETN_A_00185	W3123787269	1
https://openalex.org/W3174169559	https://openalex.org/S187186932	Genetics in medicine	1098-3600	True	publishedVersion	publisher-specific-oa	True	hybrid	http://www.gimjournal.org/article/S109836002105142X/pdf	https://doi.org/10.1038/s41436-021-01232-8	https://pubmed.ncbi.nlm.nih.gov/34522029	2021	article	False	10	1922	23	1932	34522029	10.1038/S41436-021-01232-8	W3174169559	1
https://openalex.org/W3211946872	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dta.3199	https://doi.org/10.1002/dta.3199	https://pubmed.ncbi.nlm.nih.gov/34788500	2021	article	False	1	7	14	30	34788500	10.1002/DTA.3199	W3211946872	1
https://openalex.org/W3216224296	https://openalex.org/S196734849	Scientific reports	2045-2322	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41598-021-01324-0.pdf	https://doi.org/10.1038/s41598-021-01324-0	https://pubmed.ncbi.nlm.nih.gov/34857786	2021	article	False	1		11		34857786	10.1038/S41598-021-01324-0	W3216224296	1
https://openalex.org/W3133769718	https://openalex.org/S2737969411	Journal of clinical medicine	2077-0383	True	publishedVersion	cc-by	True	gold	https://www.mdpi.com/2077-0383/10/5/931/pdf?version=1614571139	https://doi.org/10.3390/jcm10050931	https://pubmed.ncbi.nlm.nih.gov/33804307	2021	article	False	5	931	10	931	33804307	10.3390/JCM10050931	W3133769718	1
https://openalex.org/W3136735553	https://openalex.org/S152760256	Chemical communications	1359-7345	True	publishedVersion	cc-by-nc	True	hybrid	https://pubs.rsc.org/en/content/articlepdf/2021/cc/d1cc00898f	https://doi.org/10.1039/d1cc00898f	https://pubmed.ncbi.nlm.nih.gov/33876124	2021	article	False	31	3793	57	3796	33876124	10.1039/D1CC00898F	W3136735553	1
https://openalex.org/W4206971524	https://openalex.org/S4210211635	International journal of legal medicine	0937-9827	True	publishedVersion	cc-by	True	hybrid	https://link.springer.com/content/pdf/10.1007/s00414-021-02769-8.pdf	https://doi.org/10.1007/s00414-021-02769-8	https://pubmed.ncbi.nlm.nih.gov/35064810	2022	article	False	3	923	136	934	35064810	10.1007/S00414-021-02769-8	W4206971524	1
https://openalex.org/W4311287562	https://openalex.org/S2735135405	Gigascience	2047-217X	False			True	green	https://discovery.ucl.ac.uk/id/eprint/10161335/1/giac118.pdf	https://doi.org/10.1093/gigascience/giac118	https://pubmed.ncbi.nlm.nih.gov/36448847	2022	article	False			11		36448847	10.1093/GIGASCIENCE/GIAC118	W4311287562	1
https://openalex.org/W4205278899	https://openalex.org/S4210217848	JAMA network open	2574-3805	True	publishedVersion	cc-by-nc-nd	True	gold	https://jamanetwork.com/journals/jamanetworkopen/articlepdf/2787633/shahjouei_2022_oi_211035_1640186081.84574.pdf	https://doi.org/10.1001/jamanetworkopen.2021.36644	https://pubmed.ncbi.nlm.nih.gov/34985520	2022	article	False	1	e2136644	5	e2136644	34985520	10.1001/JAMANETWORKOPEN.2021.36644	W4205278899	1
https://openalex.org/W1804392874	https://openalex.org/S181568219	European heart journal	0195-668X	True	publishedVersion		True	bronze	https://academic.oup.com/eurheartj/article-pdf/37/3/e8/7531978/ehv408.pdf	https://doi.org/10.1093/eurheartj/ehv408	https://pubmed.ncbi.nlm.nih.gov/26320111	2015	article	False	3	e8	37	e14	26320111	10.1093/EURHEARTJ/EHV408	W1804392874	1
https://openalex.org/W1982995337	https://openalex.org/S2479884170	Journal of materials chemistry. B	2050-750X	False			False	closed		https://doi.org/10.1039/c4tb01895h	https://pubmed.ncbi.nlm.nih.gov/32262129	2015	article	False	12	2538	3	2544	32262129	10.1039/C4TB01895H	W1982995337	1
https://openalex.org/W2166017218	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	False			False	closed		https://doi.org/10.1002/dta.1772	https://pubmed.ncbi.nlm.nih.gov/25645199	2015	article	False	9	745	7	755	25645199	10.1002/DTA.1772	W2166017218	1
https://openalex.org/W2398810985	https://openalex.org/S196734849	Scientific reports	2045-2322	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/srep17487.pdf	https://doi.org/10.1038/srep17487	https://pubmed.ncbi.nlm.nih.gov/26883373	2015	article	False	1		5		26883373	10.1038/SREP17487	W2398810985	1
https://openalex.org/W1998751278	https://openalex.org/S75741262	Langmuir	0743-7463	False			True	green	http://doc.rero.ch/record/235588/files/wei_bpd_sm.pdf	https://doi.org/10.1021/la5041745	https://pubmed.ncbi.nlm.nih.gov/25642598	2015	article	False	6	1879	31	1884	25642598	10.1021/LA5041745	W1998751278	1
https://openalex.org/W2082097313	https://openalex.org/S86011449	Cell cycle/Cell cycle (Georgetown, Tex. Online)	1551-4005	True	publishedVersion		True	bronze	https://www.tandfonline.com/doi/pdf/10.4161/15384101.2014.995053?needAccess=true	https://doi.org/10.4161/15384101.2014.995053	https://pubmed.ncbi.nlm.nih.gov/25724006	2015	article	False	8	1315	14	1326	25724006	10.4161/15384101.2014.995053	W2082097313	1
https://openalex.org/W2529564763	https://openalex.org/S4210209709	Health policy	0168-8510	False			False	closed		https://doi.org/10.1016/j.healthpol.2016.09.013	https://pubmed.ncbi.nlm.nih.gov/28228230	2016	article	False	12	1350	120	1362	28228230	10.1016/J.HEALTHPOL.2016.09.013	W2529564763	1
https://openalex.org/W2586472094	https://openalex.org/S4210173141	IEEE transactions on image processing	1057-7149	False			True	green	http://bigwww.epfl.ch/publications/cid1701.pdf	https://doi.org/10.1109/tip.2017.2665041	https://pubmed.ncbi.nlm.nih.gov/28186890	2017	article	False	4	1899	26	1910	28186890	10.1109/TIP.2017.2665041	W2586472094	1
https://openalex.org/W2600285739	https://openalex.org/S202381698	PloS one	1932-6203	True	publishedVersion	cc-by	True	gold	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0174434&type=printable	https://doi.org/10.1371/journal.pone.0174434	https://pubmed.ncbi.nlm.nih.gov/28350812	2017	article	False	3	e0174434	12	e0174434	28350812	10.1371/JOURNAL.PONE.0174434	W2600285739	1
https://openalex.org/W2318833714	https://openalex.org/S10446503	Environmental health perspectives	0091-6765	True	publishedVersion	public-domain	True	gold	https://doi.org/10.1289/ehp.1307398	https://doi.org/10.1289/ehp.1307398	https://pubmed.ncbi.nlm.nih.gov/25127211	2015	article	False	1	72	123	79	25127211	10.1289/EHP.1307398	W2318833714	1
https://openalex.org/W2340078416	https://openalex.org/S188085164	Molecular biology of the cell	1059-1524	True	publishedVersion	cc-by-nc-sa	True	hybrid	https://doi.org/10.1091/mbc.e16-03-0154	https://doi.org/10.1091/mbc.e16-03-0154	https://pubmed.ncbi.nlm.nih.gov/27075173	2016	article	False	11	1845	27	1852	27075173	10.1091/MBC.E16-03-0154	W2340078416	1
https://openalex.org/W2346565584	https://openalex.org/S104576203	EuroIntervention	1774-024X	False			True	green	https://boris.unibe.ch/75889/7/Pilgrim%20EuroIntervention%202016.pdf	https://doi.org/10.4244/eijy15m12_09	https://pubmed.ncbi.nlm.nih.gov/26690319	2016	article	False	11	e1343	12	e1354	26690319	10.4244/EIJY15M12_09	W2346565584	1
https://openalex.org/W2464448122	https://openalex.org/S2764760790	Emerging microbes & infections	2222-1751	True	publishedVersion	cc-by-nc	True	gold	https://www.tandfonline.com/doi/pdf/10.1038/emi.2016.67?needAccess=true	https://doi.org/10.1038/emi.2016.67	https://pubmed.ncbi.nlm.nih.gov/27599474	2016	article	False	1	1	5	3	27599474	10.1038/EMI.2016.67	W2464448122	1
https://openalex.org/W265505531	https://openalex.org/S201015120	ecancermedicalscience	1754-6605	True	publishedVersion	cc-by	True	gold	https://ecancer.org/journal/8/pdf/413-cancer-registries-can-provide-evidence-based-data-to-improve-quality-of-care-and-prevent-cancer-deaths.php	https://doi.org/10.3332/ecancer.2014.413	https://pubmed.ncbi.nlm.nih.gov/24834114	2016	paratext	False					24834114	10.3332/ECANCER.2014.413	W265505531	1
https://openalex.org/W1700767985	https://openalex.org/S10107356	Journal of forensic and legal medicine	1752-928X	False			False	closed		https://doi.org/10.1016/j.jflm.2015.04.014	https://pubmed.ncbi.nlm.nih.gov/26048507	2015	article	False		101	33	104	26048507	10.1016/J.JFLM.2015.04.014	W1700767985	1
https://openalex.org/W1959839097	https://openalex.org/S10107356	Journal of forensic and legal medicine	1752-928X	False			True	green	https://serval.unil.ch/resource/serval:BIB_9645DEF7D105.P002/REF.pdf	https://doi.org/10.1016/j.jflm.2015.07.004	https://pubmed.ncbi.nlm.nih.gov/26344462	2015	article	False		62	35	68	26344462	10.1016/J.JFLM.2015.07.004	W1959839097	1
https://openalex.org/W1997357988	https://openalex.org/S177945262	Current opinion in neurology	1350-7540	True	publishedVersion	cc-by-nc-nd	True	hybrid	https://doi.org/10.1097/wco.0000000000000169	https://doi.org/10.1097/wco.0000000000000169	https://pubmed.ncbi.nlm.nih.gov/25545055	2015	article	False	1	36	28	44	25545055	10.1097/WCO.0000000000000169	W1997357988	1
https://openalex.org/W2765360783	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	True	publishedVersion		True	bronze	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dta.2324	https://doi.org/10.1002/dta.2324	https://pubmed.ncbi.nlm.nih.gov/29045058	2017	article	False	11-12	1731	9	1737	29045058	10.1002/DTA.2324	W2765360783	1
https://openalex.org/W2890510224	https://openalex.org/S181332294	Physical chemistry chemical physics/PCCP. Physical chemistry chemical physics	1463-9076	False			False	closed		https://doi.org/10.1039/c8cp05153d	https://pubmed.ncbi.nlm.nih.gov/30277232	2018	article	False	39	25531	20	25546	30277232	10.1039/C8CP05153D	W2890510224	1
https://openalex.org/W1420335334	https://openalex.org/S178776955	Optics express	1094-4087	True	publishedVersion	cc-by	True	gold	https://doi.org/10.1364/oe.24.000125	https://doi.org/10.1364/oe.24.000125	https://pubmed.ncbi.nlm.nih.gov/26832244	2016	article	False	1	125	24	125	26832244	10.1364/OE.24.000125	W1420335334	1
https://openalex.org/W2521214673	https://openalex.org/S17762386	European journal of obstetrics, gynecology, and reproductive biology/European journal of obstetrics & gynecology and reproductive biology	0301-2115	True	publishedVersion		True	bronze	http://www.ejog.org/article/S030121151630940X/pdf	https://doi.org/10.1016/j.ejogrb.2016.09.023	https://pubmed.ncbi.nlm.nih.gov/27768966	2016	article	False		232	206	238	27768966	10.1016/J.EJOGRB.2016.09.023	W2521214673	1
https://openalex.org/W2551556694	https://openalex.org/S166159787	Dalton transactions	1477-9226	False			False	closed		https://doi.org/10.1039/c6dt03671f	https://pubmed.ncbi.nlm.nih.gov/27853777	2016	article	False	47	19002	45	19011	27853777	10.1039/C6DT03671F	W2551556694	1
https://openalex.org/W2979185109	https://openalex.org/S16322639	Pharmaceuticals	1424-8247	True	publishedVersion	cc-by	True	gold	https://www.mdpi.com/1424-8247/12/4/148/pdf?version=1572513046	https://doi.org/10.3390/ph12040148	https://pubmed.ncbi.nlm.nih.gov/31590223	2019	article	False	4	148	12	148	31590223	10.3390/PH12040148	W2979185109	1
https://openalex.org/W2336889525	https://openalex.org/S2764541639	Bone reports	2352-1872	True	publishedVersion	cc-by	True	gold	https://doi.org/10.1016/j.bonr.2016.02.005	https://doi.org/10.1016/j.bonr.2016.02.005	https://pubmed.ncbi.nlm.nih.gov/27453922	2016	article	False		86	5	95	27453922	10.1016/J.BONR.2016.02.005	W2336889525	1
https://openalex.org/W2352573083	https://openalex.org/S202381698	PloS one	1932-6203	True	publishedVersion	cc-by	True	gold	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0155248&type=printable	https://doi.org/10.1371/journal.pone.0155248	https://pubmed.ncbi.nlm.nih.gov/27171140	2016	article	False	5	e0155248	11	e0155248	27171140	10.1371/JOURNAL.PONE.0155248	W2352573083	1
https://openalex.org/W2511963915	https://openalex.org/S105746325	Analyst (London. 1877. Online)/Analyst	0003-2654	False			False	closed		https://doi.org/10.1039/c6an01520d	https://pubmed.ncbi.nlm.nih.gov/27545865	2016	article	False	19	5488	141	5501	27545865	10.1039/C6AN01520D	W2511963915	1
https://openalex.org/W2551854882	https://openalex.org/S143585532	BMC medical genetics	1471-2350	True	publishedVersion	cc-by	True	gold	https://bmcmedgenet.biomedcentral.com/track/pdf/10.1186/s12881-016-0351-x	https://doi.org/10.1186/s12881-016-0351-x	https://pubmed.ncbi.nlm.nih.gov/27884122	2016	article	False	1		17		27884122	10.1186/S12881-016-0351-X	W2551854882	1
https://openalex.org/W2567502759	https://openalex.org/S2738661068	Toxics	2305-6304	True	publishedVersion	cc-by	True	gold	https://www.mdpi.com/2305-6304/4/4/29/pdf?version=1481882257	https://doi.org/10.3390/toxics4040029	https://pubmed.ncbi.nlm.nih.gov/29051432	2016	article	False	4	29	4	29	29051432	10.3390/TOXICS4040029	W2567502759	1
https://openalex.org/W2772136697	https://openalex.org/S181332294	Physical chemistry chemical physics/PCCP. Physical chemistry chemical physics	1463-9076	False			False	closed		https://doi.org/10.1039/c7cp06914f	https://pubmed.ncbi.nlm.nih.gov/29230451	2018	article	False	2	837	20	849	29230451	10.1039/C7CP06914F	W2772136697	1
https://openalex.org/W2785643963	https://openalex.org/S152760256	Chemical communications	1359-7345	False			False	closed		https://doi.org/10.1039/c8cc00221e	https://pubmed.ncbi.nlm.nih.gov/29445781	2018	article	False	28	3440	54	3443	29445781	10.1039/C8CC00221E	W2785643963	1
https://openalex.org/W2804811261	https://openalex.org/S103248676	Journal of chromatography. B	1570-0232	False			True	green	https://serval.unil.ch/resource/serval:BIB_2939CA1FEC9B.P001/REF.pdf	https://doi.org/10.1016/j.jchromb.2018.05.019	https://pubmed.ncbi.nlm.nih.gov/29793099	2018	article	False		81	1090	89	29793099	10.1016/J.JCHROMB.2018.05.019	W2804811261	1
https://openalex.org/W2900776743	https://openalex.org/S48201647	European journal of pediatrics	0340-6199	False			False	closed		https://doi.org/10.1007/s00431-018-3294-8	https://pubmed.ncbi.nlm.nih.gov/30460407	2018	article	False	2	259	178	266	30460407	10.1007/S00431-018-3294-8	W2900776743	1
https://openalex.org/W2902535279	https://openalex.org/S202381698	PloS one	1932-6203	True	publishedVersion	cc-by	True	gold	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0207615&type=printable	https://doi.org/10.1371/journal.pone.0207615	https://pubmed.ncbi.nlm.nih.gov/30682187	2018	article	False	12	e0207615	13	e0207615	30682187	10.1371/JOURNAL.PONE.0207615	W2902535279	1
https://openalex.org/W2975384515	https://openalex.org/S139212996	Clinical chemistry	0009-9147	True	publishedVersion		True	bronze	https://academic.oup.com/clinchem/article-pdf/65/12/1563/32639565/clinchem1563.pdf	https://doi.org/10.1373/clinchem.2019.306829	https://pubmed.ncbi.nlm.nih.gov/31570629	2019	article	False	12	1563	65	1571	31570629	10.1373/CLINCHEM.2019.306829	W2975384515	1
https://openalex.org/W2981596285	https://openalex.org/S134390580	Optics letters/Optics index	0146-9592	False			True	green	https://arxiv.org/pdf/1908.05152	https://doi.org/10.1364/ol.44.005290	https://pubmed.ncbi.nlm.nih.gov/31674990	2019	article	False	21	5290	44	5290	31674990	10.1364/OL.44.005290	W2981596285	1
https://openalex.org/W2989673251	https://openalex.org/S2765010658	Cancer immunology research	2326-6066	False			True	green	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7485376	https://doi.org/10.1158/2326-6066.cir-19-0315	https://pubmed.ncbi.nlm.nih.gov/31771984	2020	article	False	1	131	8	145	31771984	10.1158/2326-6066.CIR-19-0315	W2989673251	1
https://openalex.org/W3008628604	https://openalex.org/S166159787	Dalton transactions	1477-9226	False			True	green	https://hal.science/hal-02998170/document	https://doi.org/10.1039/c9dt04825a	https://pubmed.ncbi.nlm.nih.gov/32096513	2020	article	False	10	3243	49	3252	32096513	10.1039/C9DT04825A	W3008628604	1
https://openalex.org/W3010993131	https://openalex.org/S4210225776	Communications biology	2399-3642	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s42003-020-0842-3.pdf	https://doi.org/10.1038/s42003-020-0842-3	https://pubmed.ncbi.nlm.nih.gov/32195374	2020	article	False	1		3		32195374	10.1038/S42003-020-0842-3	W3010993131	1
https://openalex.org/W3027496146	https://openalex.org/S104576203	EuroIntervention	1774-024X	True	publishedVersion		True	bronze	https://doi.org/10.4244/eijy20m05_01	https://doi.org/10.4244/eijy20m05_01	https://pubmed.ncbi.nlm.nih.gov/32404302	2020	article	False	3	233	16	246	32404302	10.4244/EIJY20M05_01	W3027496146	1
https://openalex.org/W3043756712	https://openalex.org/S4210220735	npj science of learning	2056-7936	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41539-020-0069-6.pdf	https://doi.org/10.1038/s41539-020-0069-6	https://pubmed.ncbi.nlm.nih.gov/33574327	2020	article	False	1		5		33574327	10.1038/S41539-020-0069-6	W3043756712	1
https://openalex.org/W2012837775	https://openalex.org/S128199769	Journal of bone and mineral research	0884-0431	False			False	closed		https://doi.org/10.1002/jbmr.5650061114	https://pubmed.ncbi.nlm.nih.gov/1666809	2020	article	False	11	1235	6	1242	1666809	10.1002/JBMR.5650061114	W2012837775	1
https://openalex.org/W2978304986	https://openalex.org/S49185410	Journal of aging and physical activity	1063-8652	False			True	green	https://archive-ouverte.unige.ch/unige:145753/ATTACHMENT01	https://doi.org/10.1123/japa.2018-0113	https://pubmed.ncbi.nlm.nih.gov/31585435	2020	article	False	2	262	28	268	31585435	10.1123/JAPA.2018-0113	W2978304986	1
https://openalex.org/W2981676602	https://openalex.org/S23089685	Science & justice	1355-0306	False			True	green	https://serval.unil.ch/resource/serval:BIB_B169D4440B9F.P001/REF.pdf	https://doi.org/10.1016/j.scijus.2019.09.008	https://pubmed.ncbi.nlm.nih.gov/32111285	2020	article	False	2	128	60	135	32111285	10.1016/J.SCIJUS.2019.09.008	W2981676602	1
https://openalex.org/W2982125501	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	False			True	green	https://serval.unil.ch/resource/serval:BIB_B10331793EDC.P001/REF.pdf	https://doi.org/10.1002/dta.2720	https://pubmed.ncbi.nlm.nih.gov/31655016	2020	article	False	2	261	12	267	31655016	10.1002/DTA.2720	W2982125501	1
https://openalex.org/W3003512078	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	False			True	green	https://serval.unil.ch/resource/serval:BIB_79A5A5E8831E.P001/REF.pdf	https://doi.org/10.1002/dta.2773	https://pubmed.ncbi.nlm.nih.gov/31994337	2020	article	False	5	621	12	628	31994337	10.1002/DTA.2773	W3003512078	1
https://openalex.org/W3040322207	https://openalex.org/S44033376	Pediatric radiology	0301-0449	True	publishedVersion	cc-by	True	hybrid	https://link.springer.com/content/pdf/10.1007/s00247-020-04749-3.pdf	https://doi.org/10.1007/s00247-020-04749-3	https://pubmed.ncbi.nlm.nih.gov/32621013	2020	article	False	9	1313	50	1323	32621013	10.1007/S00247-020-04749-3	W3040322207	1
https://openalex.org/W3041454836	https://openalex.org/S104550190	Molecular & cellular proteomics	1535-9476	True	publishedVersion	cc-by	True	hybrid	http://www.mcponline.org/article/S1535947620351070/pdf	https://doi.org/10.1074/mcp.ra120.002041	https://pubmed.ncbi.nlm.nih.gov/33451581	2020	article	False	10	1602	19	1618	33451581	10.1074/MCP.RA120.002041	W3041454836	1
https://openalex.org/W3017225030	https://openalex.org/S4210235625	npj vaccines	2059-0105	True	publishedVersion	cc-by	True	gold	https://www.nature.com/articles/s41541-020-0179-4.pdf	https://doi.org/10.1038/s41541-020-0179-4	https://pubmed.ncbi.nlm.nih.gov/33580050	2020	article	False	1		5		33580050	10.1038/S41541-020-0179-4	W3017225030	1
https://openalex.org/W3108628047	https://openalex.org/S4210235363	Brain communications	2632-1297	True	publishedVersion	cc-by-nc	True	gold	https://academic.oup.com/braincomms/advance-article-pdf/doi/10.1093/braincomms/fcaa199/34695774/fcaa199.pdf	https://doi.org/10.1093/braincomms/fcaa199	https://pubmed.ncbi.nlm.nih.gov/33409490	2020	article	False	2		2		33409490	10.1093/BRAINCOMMS/FCAA199	W3108628047	1
https://openalex.org/W3113722698	https://openalex.org/S4210202458	Life science alliance	2575-1077	True	publishedVersion	cc-by	True	gold	https://www.life-science-alliance.org/content/lsa/4/2/e202000808.full.pdf	https://doi.org/10.26508/lsa.202000808	https://pubmed.ncbi.nlm.nih.gov/33361335	2020	article	False	2	e202000808	4	e202000808	33361335	10.26508/LSA.202000808	W3113722698	1
https://openalex.org/W3125621729	https://openalex.org/S4210211554	Journal of affective disorders reports	2666-9153	True	publishedVersion	cc-by-nc-nd	True	gold	https://doi.org/10.1016/j.jadr.2021.100094	https://doi.org/10.1016/j.jadr.2021.100094	https://pubmed.ncbi.nlm.nih.gov/34841384	2021	article	False		100094	4	100094	34841384	10.1016/J.JADR.2021.100094	W3125621729	1
https://openalex.org/W3154532626	https://openalex.org/S2898358376	iScience	2589-0042	True	publishedVersion	cc-by-nc-nd	True	gold	http://www.cell.com/article/S2589004221003710/pdf	https://doi.org/10.1016/j.isci.2021.102403	https://pubmed.ncbi.nlm.nih.gov/34027317	2021	article	False	5	102403	24	102403	34027317	10.1016/J.ISCI.2021.102403	W3154532626	1
https://openalex.org/W3192199902	https://openalex.org/S36361591	Drug testing and analysis	1942-7603	True	publishedVersion	cc-by	True	hybrid	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dta.3142	https://doi.org/10.1002/dta.3142	https://pubmed.ncbi.nlm.nih.gov/34380180	2021	article	False	5	820	14	825	34380180	10.1002/DTA.3142	W3192199902	1
https://openalex.org/W3200422091	https://openalex.org/S102544370	Autophagy	1554-8627	True	publishedVersion		True	green	https://www.tandfonline.com/doi/pdf/10.1080/15548627.2021.1973339?needAccess=true	https://doi.org/10.1080/15548627.2021.1973339	https://pubmed.ncbi.nlm.nih.gov/34520334	2021	article	False	6	1297	18	1317	34520334	10.1080/15548627.2021.1973339	W3200422091	1
https://openalex.org/W3128657146	https://openalex.org/S168415115	Cancers	2072-6694	True	publishedVersion	cc-by	True	gold	https://www.mdpi.com/2072-6694/13/4/639/pdf?version=1612662078	https://doi.org/10.3390/cancers13040639	https://pubmed.ncbi.nlm.nih.gov/33562682	2021	article	False	4	639	13	639	33562682	10.3390/CANCERS13040639	W3128657146	1
